transaction_id,user_id,date,time,amount,merchant_name,category,payment_mode,transaction_type,city,day_of_week,month,weekend_flag,festival_flag,recurring_flag,location_type,fraud_label,notes
TXN-106379,46,2026-01-17,14:12:13,411.85,Uber,Travel,Net Banking,Expense,Bengaluru,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106380,11,2025-08-07,21:01:13,2589.47,Flipkart,Shopping,Debit Card,Expense,Mumbai,Thursday,8,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106381,88,2026-07-14,12:01:13,3590.36,Rapido,Travel,UPI,Expense,Delhi,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106382,39,2026-06-11,05:38:13,2257.26,Amazon,Shopping,Debit Card,Expense,Bengaluru,Thursday,6,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106383,68,2026-05-05,01:09:13,1073.09,Ajio,Shopping,UPI,Expense,Mumbai,Tuesday,5,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106384,37,2025-11-12,08:32:13,794.74,Swiggy,Food,Net Banking,Expense,Delhi,Wednesday,11,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106385,32,2025-11-17,02:31:13,567.3,Ola,Travel,Net Banking,Expense,Delhi,Monday,11,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106386,64,2026-03-13,21:29:13,1722.93,Ola,Travel,Net Banking,Expense,Bengaluru,Friday,3,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106387,2,2026-02-22,13:04:13,3141.44,Gas Bill,Utilities,UPI,Expense,Mumbai,Sunday,2,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106388,21,2025-10-13,09:53:13,1515.79,Ajio,Shopping,UPI,Expense,Bengaluru,Monday,10,False,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-106389,94,2026-04-19,07:48:13,1420.6,Broadband,Utilities,Debit Card,Expense,Mumbai,Sunday,4,True,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106390,1,2026-03-17,09:17:13,3015.27,Electricity Bill,Utilities,Credit Card,Expense,Bengaluru,Tuesday,3,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106391,84,2026-01-18,12:35:13,3561.77,Rapido,Travel,Credit Card,Expense,Bengaluru,Sunday,1,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106392,21,2026-01-08,22:34:13,5036.78,Myntra,Shopping,Credit Card,Expense,Mumbai,Thursday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106393,10,2026-02-06,18:28:13,4061.91,Water Bill,Utilities,Debit Card,Expense,Mumbai,Friday,2,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106394,50,2026-06-02,15:01:13,1991.9,Amazon,Shopping,UPI,Expense,Bengaluru,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106395,13,2026-02-13,23:21:13,1097.68,Ajio,Shopping,Credit Card,Expense,Mumbai,Friday,2,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106396,84,2025-08-12,04:47:13,3498.74,Water Bill,Utilities,UPI,Expense,Delhi,Tuesday,8,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106397,37,2025-10-18,18:08:13,2130.04,Water Bill,Utilities,Debit Card,Expense,Bengaluru,Saturday,10,True,True,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106398,49,2026-02-12,03:18:13,7330.58,Flipkart,Shopping,Debit Card,Expense,Delhi,Thursday,2,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106399,1,2026-07-23,22:44:13,3134.43,Rapido,Travel,UPI,Expense,Bengaluru,Thursday,7,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106400,45,2026-07-13,07:24:13,613.21,PVR,Entertainment,UPI,Expense,Bengaluru,Monday,7,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106401,86,2025-12-08,16:17:13,406.98,Zomato,Food,Credit Card,Expense,Mumbai,Monday,12,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106402,11,2025-11-13,05:20:13,488.58,Uber,Travel,Net Banking,Expense,Mumbai,Thursday,11,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106403,29,2026-06-26,14:07:13,1616.02,BookMyShow,Entertainment,Debit Card,Expense,Delhi,Friday,6,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106404,5,2026-01-04,18:59:13,1044.62,BookMyShow,Entertainment,UPI,Expense,Delhi,Sunday,1,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106405,39,2025-11-24,15:54:13,786.64,Electricity Bill,Utilities,UPI,Expense,Mumbai,Monday,11,False,True,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106406,55,2026-06-17,14:39:13,7030.46,Flipkart,Shopping,Net Banking,Expense,Delhi,Wednesday,6,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106407,44,2025-09-04,13:44:13,1793.77,Gas Bill,Utilities,Net Banking,Expense,Delhi,Thursday,9,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106408,74,2026-04-21,09:30:13,760.33,Broadband,Utilities,Debit Card,Expense,Mumbai,Tuesday,4,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106409,43,2026-07-05,22:06:13,432.06,Uber,Travel,Net Banking,Expense,Bengaluru,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106410,41,2026-01-06,16:45:13,9622.93,Flipkart,Shopping,Credit Card,Expense,Mumbai,Tuesday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106411,44,2026-02-23,09:25:13,1024.11,Flipkart,Shopping,Credit Card,Expense,Bengaluru,Monday,2,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106412,48,2025-09-25,13:04:13,905.37,Electricity Bill,Utilities,Debit Card,Expense,Delhi,Thursday,9,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106413,40,2025-09-04,10:27:13,628.59,Myntra,Shopping,Credit Card,Expense,Mumbai,Thursday,9,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106414,75,2025-09-20,04:41:13,402.44,Ola,Travel,Debit Card,Expense,Mumbai,Saturday,9,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106415,56,2026-07-11,17:04:13,1524.95,Swiggy,Food,Net Banking,Expense,Delhi,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106416,58,2026-01-25,06:24:13,1126.3,Domino's,Food,UPI,Expense,Bengaluru,Sunday,1,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106417,8,2026-03-20,05:51:13,910.22,BookMyShow,Entertainment,UPI,Expense,Delhi,Friday,3,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106418,23,2026-06-30,20:44:13,180174.94,Company Payroll,Salary,Debit Card,Income,Delhi,Tuesday,6,False,False,True,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106419,38,2026-06-25,10:13:13,2314.07,Apollo Pharmacy,Healthcare,Credit Card,Expense,Delhi,Thursday,6,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106420,80,2026-02-24,00:12:13,1555.05,Uber,Travel,Debit Card,Expense,Mumbai,Tuesday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106421,48,2026-07-24,20:17:13,2606.61,Udemy,Education,Net Banking,Expense,Bengaluru,Friday,7,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106422,44,2025-12-18,19:35:13,819.68,Pizza Hut,Food,Debit Card,Expense,Mumbai,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106423,74,2026-05-14,08:56:13,1548.0,Myntra,Shopping,Debit Card,Expense,Bengaluru,Thursday,5,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106424,24,2026-05-27,20:33:13,2762.92,MedPlus,Healthcare,Net Banking,Expense,Delhi,Wednesday,5,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106425,89,2026-04-01,11:01:13,7523.47,Flipkart,Shopping,Debit Card,Expense,Bengaluru,Wednesday,4,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106426,44,2026-01-17,09:38:13,674.12,General Store,Recharge,UPI,Expense,Bengaluru,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106427,7,2026-04-14,23:55:13,1250.33,Apollo Pharmacy,Healthcare,Credit Card,Expense,Bengaluru,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106428,54,2025-10-20,02:22:13,2674.51,Ajio,Shopping,Debit Card,Expense,Bengaluru,Monday,10,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106429,80,2025-11-09,12:07:13,1152.89,PVR,Entertainment,Net Banking,Expense,Delhi,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106430,48,2026-06-30,08:29:13,5994.86,Coursera,Education,UPI,Expense,Delhi,Tuesday,6,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106431,78,2026-05-10,20:07:13,845.94,PVR,Entertainment,Credit Card,Expense,Delhi,Sunday,5,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106432,73,2026-06-21,15:15:13,4113.39,Electricity Bill,Utilities,Debit Card,Expense,Mumbai,Sunday,6,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106433,77,2026-05-17,09:17:13,278.1,Pizza Hut,Food,Net Banking,Expense,Bengaluru,Sunday,5,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106434,94,2026-03-01,00:09:13,769.42,Domino's,Food,Debit Card,Expense,Bengaluru,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106435,29,2025-09-06,11:29:13,811.74,Zomato,Food,Net Banking,Expense,Mumbai,Saturday,9,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106436,60,2026-02-12,12:23:13,3639.56,Swiggy,Food,Credit Card,Expense,Delhi,Thursday,2,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106437,25,2025-08-12,03:05:13,2715.13,Water Bill,Utilities,Net Banking,Expense,Bengaluru,Tuesday,8,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106438,9,2026-01-21,13:09:13,757.09,Broadband,Utilities,Net Banking,Expense,Mumbai,Wednesday,1,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106439,71,2026-05-29,22:10:13,1076.92,McDonald's,Food,Net Banking,Expense,Delhi,Friday,5,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106440,59,2026-02-16,19:03:13,2430.84,Coursera,Education,Net Banking,Expense,Bengaluru,Monday,2,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106441,57,2025-12-21,20:27:13,4986.35,Myntra,Shopping,UPI,Expense,Mumbai,Sunday,12,True,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106442,87,2026-07-09,23:33:13,4658.53,Gas Bill,Utilities,Net Banking,Expense,Bengaluru,Thursday,7,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106443,88,2026-06-02,15:43:13,2264.02,Water Bill,Utilities,Debit Card,Expense,Bengaluru,Tuesday,6,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106444,85,2025-11-22,07:25:13,1124.79,Domino's,Food,Net Banking,Expense,Bengaluru,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106445,28,2025-12-09,13:14:13,589.17,Domino's,Food,UPI,Expense,Delhi,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106446,70,2026-03-19,13:46:13,1813.16,Apollo Pharmacy,Healthcare,UPI,Expense,Mumbai,Thursday,3,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106447,88,2025-09-01,03:25:13,4927.35,Water Bill,Utilities,Debit Card,Expense,Mumbai,Monday,9,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106448,21,2025-08-28,15:44:13,787.62,BookMyShow,Entertainment,Net Banking,Expense,Bengaluru,Thursday,8,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106449,47,2026-07-28,06:24:13,370.11,KFC,Food,Net Banking,Expense,Delhi,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106450,97,2025-10-14,09:25:13,685.43,BookMyShow,Entertainment,Debit Card,Expense,Delhi,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106451,35,2025-08-24,00:39:13,7718.94,Electricity Bill,Utilities,Debit Card,Expense,Chennai,Sunday,8,True,False,True,Unrecognized City,1,Synthetic transaction (Food Lover)
TXN-106452,58,2026-05-01,15:08:13,959.29,Ola,Travel,Debit Card,Expense,Bengaluru,Friday,5,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106453,9,2026-07-03,05:18:13,3162.08,Ajio,Shopping,Credit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106454,13,2025-09-17,20:38:13,55022.72,Myntra,Shopping,UPI,Expense,Kolkata,Wednesday,9,False,False,False,Unrecognized City,1,Synthetic transaction (Family User)
TXN-106455,13,2025-09-05,19:33:13,1145.61,Broadband,Utilities,Net Banking,Expense,Delhi,Friday,9,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106456,22,2026-08-01,13:40:13,1448.1,Broadband,Utilities,Credit Card,Expense,Delhi,Saturday,8,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106457,94,2026-03-28,15:18:13,256.39,Rapido,Travel,UPI,Expense,Mumbai,Saturday,3,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106458,75,2025-12-28,04:22:13,3071.84,MedPlus,Healthcare,UPI,Expense,Mumbai,Sunday,12,True,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106459,30,2026-02-11,14:40:13,3692.0,Rapido,Travel,UPI,Expense,Mumbai,Wednesday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106460,47,2025-11-11,00:23:13,4499.33,Water Bill,Utilities,Net Banking,Expense,Mumbai,Tuesday,11,False,True,True,Home City,0,Synthetic transaction (Family User)
TXN-106461,24,2026-03-18,05:26:13,573.31,Ola,Travel,Net Banking,Expense,Delhi,Wednesday,3,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106462,56,2025-11-30,19:32:13,1742.82,Pizza Hut,Food,Credit Card,Expense,Delhi,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106463,21,2025-10-13,01:30:13,221.11,Starbucks,Food,UPI,Expense,Delhi,Monday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106464,74,2025-11-08,03:18:13,398.78,General Store,Recharge,Credit Card,Expense,Mumbai,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-106465,29,2026-03-02,23:36:13,739.31,KFC,Food,Net Banking,Expense,Bengaluru,Monday,3,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106466,44,2025-09-08,22:41:13,492.44,Zomato,Food,Debit Card,Expense,Bengaluru,Monday,9,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106467,35,2025-09-21,20:57:13,489.62,McDonald's,Food,Debit Card,Expense,Bengaluru,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106468,62,2025-10-23,20:58:13,3698.79,Flipkart,Shopping,UPI,Expense,Mumbai,Thursday,10,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106469,33,2025-08-15,15:02:13,2463.03,Apollo Pharmacy,Healthcare,UPI,Expense,Mumbai,Friday,8,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106470,18,2026-04-02,11:59:13,11791.23,Ajio,Shopping,UPI,Expense,Mumbai,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106471,55,2025-09-28,02:13:13,15088.83,Flipkart,Shopping,UPI,Expense,Delhi,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106472,58,2026-01-07,19:39:13,431.5,Pizza Hut,Food,Debit Card,Expense,Bengaluru,Wednesday,1,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106473,58,2026-04-02,11:00:13,10851.92,Myntra,Shopping,Net Banking,Expense,Delhi,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106474,94,2025-10-26,02:25:13,991.84,Swiggy,Food,Credit Card,Expense,Mumbai,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106475,7,2026-07-19,15:58:13,5825.1,PVR,Entertainment,UPI,Expense,Mumbai,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106476,94,2026-04-28,11:53:13,895.81,Electricity Bill,Utilities,UPI,Expense,Delhi,Tuesday,4,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106477,8,2026-07-05,15:36:13,2345.75,KFC,Food,Debit Card,Expense,Bengaluru,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106478,57,2026-07-03,22:28:13,398.81,KFC,Food,Credit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106479,48,2026-04-14,17:17:13,423.68,Pizza Hut,Food,UPI,Expense,Mumbai,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106480,21,2026-07-30,08:50:13,511.78,KFC,Food,Net Banking,Expense,Bengaluru,Thursday,7,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106481,51,2025-12-25,20:20:13,421.72,Ola,Travel,UPI,Expense,Delhi,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106482,71,2026-06-25,19:48:13,1557.59,Electricity Bill,Utilities,Net Banking,Expense,Bengaluru,Thursday,6,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106483,12,2025-11-26,19:38:13,1067.53,Pizza Hut,Food,Credit Card,Expense,Mumbai,Wednesday,11,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106484,60,2025-09-27,00:11:13,1618.3,Gas Bill,Utilities,UPI,Expense,Bengaluru,Saturday,9,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106485,20,2026-02-05,16:17:13,1187.15,KFC,Food,Credit Card,Expense,Mumbai,Thursday,2,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106486,51,2025-12-09,03:23:13,16412.61,Amazon,Shopping,Credit Card,Expense,Bengaluru,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106487,98,2025-10-04,20:43:13,7109.87,PVR,Entertainment,Credit Card,Expense,Mumbai,Saturday,10,True,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106488,73,2025-10-25,01:47:13,387.49,Swiggy,Food,Debit Card,Expense,Bengaluru,Saturday,10,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-106489,49,2026-04-19,17:45:13,201.82,Rapido,Travel,Credit Card,Expense,Delhi,Sunday,4,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106490,55,2026-01-26,12:30:13,910.89,McDonald's,Food,UPI,Expense,Delhi,Monday,1,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106491,10,2026-06-15,07:55:13,3379.54,Amazon,Shopping,Debit Card,Expense,Bengaluru,Monday,6,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106492,72,2026-06-25,06:52:13,2169.52,Udemy,Education,UPI,Expense,Mumbai,Thursday,6,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106493,100,2026-02-14,18:13:13,213.45,Rapido,Travel,Credit Card,Expense,Bengaluru,Saturday,2,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106494,18,2025-08-26,21:51:13,4353.92,Coursera,Education,Credit Card,Expense,Delhi,Tuesday,8,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106495,53,2026-04-12,21:35:13,558.22,KFC,Food,Credit Card,Expense,Mumbai,Sunday,4,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106496,82,2025-12-15,03:00:13,732.93,KFC,Food,Debit Card,Expense,Mumbai,Monday,12,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106497,26,2025-10-11,01:44:13,1637.24,Broadband,Utilities,Debit Card,Expense,Bengaluru,Saturday,10,True,True,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106498,10,2025-09-03,03:39:13,2543.14,Gas Bill,Utilities,Net Banking,Expense,Bengaluru,Wednesday,9,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106499,69,2025-08-11,00:23:13,2629.31,Apollo Pharmacy,Healthcare,UPI,Expense,Delhi,Monday,8,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106500,51,2026-02-06,19:58:13,1244.15,Rapido,Travel,UPI,Expense,Delhi,Friday,2,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106501,88,2026-07-11,16:07:13,18475.59,Flipkart,Shopping,Net Banking,Expense,Mumbai,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106502,35,2026-07-05,05:44:13,472.02,General Store,Recharge,Debit Card,Expense,Mumbai,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106503,60,2026-06-22,19:21:13,104336.59,Myntra,Shopping,Credit Card,Expense,Chennai,Monday,6,False,False,False,Unrecognized City,1,Synthetic transaction (Luxury Spender)
TXN-106504,61,2025-12-10,15:22:13,1806.6,MedPlus,Healthcare,UPI,Expense,Bengaluru,Wednesday,12,False,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-106505,85,2025-09-10,17:03:13,11493.52,Amazon,Shopping,UPI,Expense,Mumbai,Wednesday,9,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106506,50,2025-10-03,13:02:13,1913.4,Myntra,Shopping,UPI,Expense,Bengaluru,Friday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106507,23,2026-01-23,20:15:13,2184.41,Gas Bill,Utilities,Debit Card,Expense,Bengaluru,Friday,1,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106508,76,2026-03-06,23:58:13,256.81,Domino's,Food,Debit Card,Expense,Delhi,Friday,3,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106509,88,2026-05-09,08:38:13,1319.14,Starbucks,Food,Debit Card,Expense,Delhi,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106510,54,2026-02-03,14:04:13,415.12,Uber,Travel,Debit Card,Expense,Bengaluru,Tuesday,2,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106511,65,2025-12-24,12:53:13,1426.56,Electricity Bill,Utilities,UPI,Expense,Mumbai,Wednesday,12,False,True,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106512,85,2025-08-25,04:04:13,4136.91,Gas Bill,Utilities,Net Banking,Expense,Mumbai,Monday,8,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106513,58,2025-11-04,17:54:13,3764.74,Flipkart,Shopping,UPI,Expense,Bengaluru,Tuesday,11,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106514,22,2026-07-14,14:58:13,2733.12,Water Bill,Utilities,Net Banking,Expense,Mumbai,Tuesday,7,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106515,95,2026-03-15,04:17:13,603.81,Broadband,Utilities,Net Banking,Expense,Mumbai,Sunday,3,True,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106516,79,2026-08-02,13:53:13,4138.47,Flipkart,Shopping,Debit Card,Expense,Bengaluru,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106517,51,2025-08-20,11:49:13,1349.63,Swiggy,Food,UPI,Expense,Mumbai,Wednesday,8,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106518,82,2025-12-11,09:54:13,812.97,Domino's,Food,UPI,Expense,Bengaluru,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106519,85,2026-08-02,18:02:13,578.28,BookMyShow,Entertainment,Credit Card,Expense,Bengaluru,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106520,3,2025-11-09,08:10:13,665.0,Starbucks,Food,Debit Card,Expense,Bengaluru,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106521,83,2026-03-17,01:40:13,761.98,Flipkart,Shopping,UPI,Expense,Delhi,Tuesday,3,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106522,68,2026-01-23,21:16:13,1654.09,Rapido,Travel,UPI,Expense,Delhi,Friday,1,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106523,87,2026-02-24,00:05:13,301.77,KFC,Food,Debit Card,Expense,Mumbai,Tuesday,2,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106524,62,2025-12-22,07:22:13,1148.48,Electricity Bill,Utilities,UPI,Expense,Delhi,Monday,12,False,True,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106525,31,2026-02-15,16:30:13,755.16,Ola,Travel,Net Banking,Expense,Delhi,Sunday,2,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106526,11,2026-04-04,19:17:13,808.99,McDonald's,Food,Debit Card,Expense,Mumbai,Saturday,4,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106527,99,2025-10-22,09:36:13,3970.3,PVR,Entertainment,Net Banking,Expense,Delhi,Wednesday,10,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106528,75,2025-12-30,01:07:13,363.01,Pizza Hut,Food,Net Banking,Expense,Delhi,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-106529,94,2026-07-20,20:41:13,1471.38,Ajio,Shopping,Net Banking,Expense,Mumbai,Monday,7,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106530,20,2026-02-09,14:23:13,318.81,Uber,Travel,Credit Card,Expense,Bengaluru,Monday,2,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106531,75,2025-12-01,17:29:13,11146.64,Myntra,Shopping,UPI,Expense,Delhi,Monday,12,False,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106532,37,2025-10-10,23:32:13,2213.61,Amazon,Shopping,UPI,Expense,Bengaluru,Friday,10,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106533,25,2026-05-22,12:58:13,1535.98,Broadband,Utilities,Net Banking,Expense,Mumbai,Friday,5,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106534,46,2026-07-08,22:15:13,1060.08,PVR,Entertainment,Debit Card,Expense,Mumbai,Wednesday,7,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106535,35,2026-05-02,23:24:13,1490.4,Swiggy,Food,Debit Card,Expense,Delhi,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106536,30,2025-09-26,02:11:13,233.31,Ola,Travel,Net Banking,Expense,Bengaluru,Friday,9,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106537,83,2026-03-20,22:15:13,379.87,Zomato,Food,Net Banking,Expense,Mumbai,Friday,3,False,False,False,Home City,0,Synthetic transaction (High Saver)
